ds,y,precip,min_temp,max_temp,avg_temp,temp_80,temp_26,month,season,temp_low,temp_high
2012-01-01,118916.0,0.059699999999999996,38.78,50.77,46.51,0,0,1,0,0,0
2012-01-02,127270.9,0.0,33.57,49.78,40.49666666666667,0,0,1,0,0,0
2012-01-03,146292.3,0.0,16.47,33.14,26.672500000000003,0,0,1,0,1,0
2012-01-04,152070.4,0.0,13.4,31.83,20.585,0,1,1,0,1,0
2012-01-05,147125.90000000002,0.0,27.31,39.16,33.5775,0,0,1,0,0,0
2012-01-06,140820.89999999997,0.0,33.66,51.94,43.40083333333334,0,0,1,0,0,0
2012-01-07,124258.6,0.0,42.92,61.32,51.49791666666667,0,0,1,0,0,1
2012-01-08,122892.99999999997,0.0,34.05,46.75,41.46708333333333,0,0,1,0,0,0
2012-01-09,141379.7,0.0,31.5,40.14,35.36,0,0,1,0,0,0
2012-01-10,140910.3,0.0,34.21,46.57,40.50333333333334,0,0,1,0,0,0
2012-01-11,139896.1,0.01,36.94,46.6,41.69375000000001,0,0,1,0,0,0
2012-01-12,141092.19999999998,1.1495,41.44,45.38,43.33374999999999,0,0,1,0,0,0
2012-01-13,141705.99999999997,0.0228,29.33,48.86,37.62791666666667,0,0,1,0,0,0
2012-01-14,133159.6,0.0,28.16,33.79,30.33583333333333,0,0,1,0,0,0
2012-01-15,133828.99999999997,0.0,15.83,27.16,20.763333333333332,0,1,1,0,1,0
2012-01-16,142919.6,0.017,16.22,39.48,25.914166666666674,0,1,1,0,1,0
2012-01-17,144096.5,0.13899999999999998,36.08,51.2,41.900416666666665,0,0,1,0,0,0
2012-01-18,143046.1,0.0,25.14,53.81,38.50208333333334,0,0,1,0,0,0
2012-01-19,147100.19999999998,0.0,20.24,37.01,28.640833333333337,0,0,1,0,0,0
2012-01-20,145867.9,0.0,24.49,36.31,30.34708333333334,0,0,1,0,0,0
2012-01-21,138063.9,0.2819,23.25,31.22,26.077083333333338,0,0,1,0,1,0
2012-01-22,135038.2,0.0,18.6,34.19,26.61583333333333,0,0,1,0,1,0
2012-01-23,144719.89999999997,0.28350000000000003,33.29,51.78,41.49333333333333,0,0,1,0,0,0
2012-01-24,138738.40000000002,0.0042,42.7,52.12,47.55458333333333,0,0,1,0,0,1
2012-01-25,139900.19999999998,0.0,37.01,43.81,40.229166666666664,0,0,1,0,0,0
2012-01-26,142476.1,0.1372,33.36,40.55,36.802083333333336,0,0,1,0,0,0
2012-01-27,140015.1,0.2135,40.03,58.14,48.95999999999999,0,0,1,0,0,1
2012-01-28,125166.5,0.0,38.15,45.11,42.548750000000005,0,0,1,0,0,0
2012-01-29,124273.90000000001,0.0,34.33,42.77,39.20083333333333,0,0,1,0,0,0
2012-01-30,141622.69999999998,0.0,34.59,39.71,37.12083333333334,0,0,1,0,0,0
2012-01-31,138910.79999999996,0.0,35.13,56.96,46.67041666666666,0,0,1,0,0,0
2012-02-01,136310.4,0.0321,47.19,61.7,54.01083333333333,0,0,2,0,0,1
2012-02-02,137825.3,0.0,37.34,49.9,42.4575,0,0,2,0,0,0
2012-02-03,139875.50000000003,0.0,31.24,43.28,36.81958333333333,0,0,2,0,0,0
2012-02-04,126214.5,0.0,37.14,45.36,41.18083333333333,0,0,2,0,0,0
2012-02-05,124604.89999999998,0.0,31.47,39.55,35.150000000000006,0,0,2,0,0,0
2012-02-06,139299.19999999998,0.0,30.66,50.5,41.06041666666666,0,0,2,0,0,0
2012-02-07,138409.59999999998,0.0,39.37,47.34,42.87291666666667,0,0,2,0,0,0
2012-02-08,141879.20000000004,0.002,31.29,38.58,34.14791666666667,0,0,2,0,0,0
2012-02-09,141239.0,0.0,31.17,45.53,37.3675,0,0,2,0,0,0
2012-02-10,139094.59999999998,0.0,32.5,44.38,39.372499999999995,0,0,2,0,0,0
2012-02-11,129407.30000000002,0.058800000000000005,33.19,38.02,35.78249999999999,0,0,2,0,0,0
2012-02-12,131306.8,0.0,21.35,31.55,27.101666666666663,0,0,2,0,0,0
2012-02-13,143711.69999999998,0.0,24.81,43.03,35.071250000000006,0,0,2,0,0,0
2012-02-14,140562.20000000004,0.0159,36.4,46.44,41.08833333333333,0,0,2,0,0,0
2012-02-15,140273.4,0.0091,40.2,44.96,42.23541666666667,0,0,2,0,0,0
2012-02-16,140946.30000000002,0.1457,36.26,43.27,40.23541666666666,0,0,2,0,0,0
2012-02-17,136885.50000000003,0.0237,40.57,49.86,45.15916666666667,0,0,2,0,0,0
2012-02-18,124297.00000000003,0.0222,35.58,46.3,40.88708333333333,0,0,2,0,0,0
2012-02-19,121258.59999999999,0.0,34.44,43.38,39.00083333333333,0,0,2,0,0,0
2012-02-20,129776.9,0.0,31.6,45.53,37.22458333333334,0,0,2,0,0,0
2012-02-21,138900.0,0.0,31.95,45.44,39.605416666666656,0,0,2,0,0,0
2012-02-22,135700.79999999996,0.0,42.65,54.86,48.339999999999996,0,0,2,0,0,1
2012-02-23,134167.9,0.0,44.56,56.59,50.23583333333334,0,0,2,0,0,1
2012-02-24,137250.30000000002,0.5787,36.52,45.79,41.16166666666667,0,0,2,0,0,0
2012-02-25,125395.59999999999,0.0,35.43,44.57,40.658333333333324,0,0,2,0,0,0
2012-02-26,124270.3,0.0,29.76,43.39,36.33208333333333,0,0,2,0,0,0
2012-02-27,137420.5,0.0,30.4,54.54,44.89541666666667,0,0,2,0,0,0
2012-02-28,136752.19999999998,0.0,35.69,50.48,43.97541666666666,0,0,2,0,0,0
2012-02-29,140107.30000000002,0.2601,34.11,41.95,39.562916666666666,0,0,2,0,0,0
2012-03-01,140021.5,0.1251,37.54,42.66,39.53541666666666,0,0,3,1,0,0
2012-03-02,139786.9,0.0668,33.12,42.19,37.518750000000004,0,0,3,1,0,0
2012-03-03,124217.99999999999,0.18109999999999998,42.6,55.74,48.26624999999999,0,0,3,1,0,0
2012-03-04,121989.79999999999,0.0,34.85,45.43,41.10583333333334,0,0,3,1,0,0
2012-03-05,139329.80000000002,0.0,30.22,43.28,36.096666666666664,0,0,3,1,0,0
2012-03-06,141751.5,0.0,26.24,42.19,33.74791666666667,0,0,3,1,1,0
2012-03-07,137427.2,0.0,37.64,59.94,47.94,0,0,3,1,0,0
2012-03-08,134748.5,0.0,50.2,68.96,59.431666666666665,0,0,3,1,0,1
2012-03-09,134438.69999999998,0.02,37.51,62.17,45.33166666666667,0,0,3,1,0,0
2012-03-10,125153.79999999999,0.0,29.34,41.36,36.0,0,0,3,1,0,0
2012-03-11,119903.50000000001,0.0,31.71,59.02,45.64625,0,0,3,1,0,0
2012-03-12,133663.80000000002,0.0,44.99,68.75,55.36541666666667,0,0,3,1,0,1
2012-03-13,135138.6,0.0431,48.63,71.87,61.79458333333333,0,0,3,1,0,1
2012-03-14,134154.2,0.0,52.59,68.95,62.890833333333354,0,0,3,1,0,1
2012-03-15,133862.8,0.0,40.49,55.93,46.28874999999999,0,0,3,1,0,0
2012-03-16,134736.30000000002,0.0319,39.17,49.45,45.031666666666666,0,0,3,1,0,0
2012-03-17,120279.4,0.0,43.64,59.13,50.54166666666668,0,0,3,1,0,0
2012-03-18,116779.60000000002,0.0,42.82,61.12,50.88791666666666,0,0,3,1,0,0
2012-03-19,134275.29999999996,0.0,46.99,71.02,60.40000000000001,0,0,3,1,0,1
2012-03-20,136412.09999999995,0.0,54.43,70.22,61.352083333333354,0,0,3,1,0,1
2012-03-21,136204.09999999998,0.0,56.32,64.2,59.19166666666667,0,0,3,1,0,1
2012-03-22,137712.1,0.0,51.17,74.52,62.63083333333335,0,0,3,1,0,1
2012-03-23,137887.2,0.0,55.18,74.6,64.81041666666665,0,0,3,1,0,1
2012-03-24,118722.10000000002,0.0,47.83,62.63,56.88666666666666,0,0,3,1,0,1
2012-03-25,116632.90000000001,0.0952,44.55,50.9,47.60583333333333,0,0,3,1,0,0
2012-03-26,132288.1,0.0,36.67,53.37,47.63208333333335,0,0,3,1,0,0
2012-03-27,136181.6,0.0,30.58,50.96,40.49583333333333,0,0,3,1,0,0
2012-03-28,134213.4,0.023200000000000002,39.8,66.56,53.862500000000004,0,0,3,1,0,0
2012-03-29,133318.19999999998,0.0,44.76,61.5,52.55541666666665,0,0,3,1,0,0
2012-03-30,132035.59999999998,0.0,40.58,55.05,46.115416666666654,0,0,3,1,0,0
2012-03-31,122798.90000000002,0.29050000000000004,38.1,45.28,40.885416666666664,0,0,3,1,0,0
2012-04-01,118465.20000000001,0.2943,36.85,51.25,45.92208333333334,0,0,4,1,0,0
2012-04-02,133488.9,0.079,41.42,55.48,47.77125,0,0,4,1,0,0
2012-04-03,133447.8,0.0,40.68,62.9,51.68541666666667,0,0,4,1,0,0
2012-04-04,133457.40000000002,0.0,48.98,66.52,58.137499999999996,0,0,4,1,0,0
2012-04-05,132017.40000000002,0.0,42.11,56.35,48.73374999999999,0,0,4,1,0,0
2012-04-06,127506.80000000002,0.0011,38.65,56.88,46.95583333333334,0,0,4,1,0,0
2012-04-07,117665.4,0.0,41.57,59.99,50.17625000000001,0,0,4,1,0,0
2012-04-08,113314.79999999997,0.0,43.82,66.06,55.07333333333332,0,0,4,1,0,0
2012-04-09,129120.0,0.0,48.95,61.96,55.614166666666684,0,0,4,1,0,0
2012-04-10,129720.20000000001,0.0,47.28,58.39,52.55374999999999,0,0,4,1,0,0
2012-04-11,130720.6,0.0,39.45,51.26,47.47583333333333,0,0,4,1,0,0
2012-04-12,130992.6,0.0,43.55,58.39,50.44666666666666,0,0,4,1,0,0
2012-04-13,130006.09999999999,0.0,43.46,63.9,53.32958333333334,0,0,4,1,0,0
2012-04-14,118060.0,0.0,48.9,69.88,60.56083333333333,0,0,4,1,0,0
2012-04-15,120001.29999999997,0.0,59.81,75.96,67.62208333333334,0,0,4,1,0,1
2012-04-16,148585.1,0.0,58.21,84.38,72.99208333333334,0,0,4,1,0,1
2012-04-17,149418.19999999998,0.0,65.18,76.71,71.81708333333334,0,0,4,1,0,1
2012-04-18,135107.80000000002,0.0,49.24,62.55,55.604583333333345,0,0,4,1,0,0
2012-04-19,134550.69999999998,0.054299999999999994,48.66,67.79,55.81291666666667,0,0,4,1,0,0
2012-04-20,134832.3,0.0,53.74,68.27,59.631250000000016,0,0,4,1,0,0
2012-04-21,122465.99999999999,0.0137,54.49,69.61,61.46458333333333,0,0,4,1,0,0
2012-04-22,117825.79999999999,1.684,47.34,56.93,50.39166666666666,0,0,4,1,0,0
2012-04-23,133002.09999999998,0.633,46.6,53.8,50.129583333333336,0,0,4,1,0,0
2012-04-24,132133.59999999998,0.0,41.76,58.3,49.76791666666666,0,0,4,1,0,0
2012-04-25,131551.2,0.0,44.16,60.59,53.10625000000001,0,0,4,1,0,0
2012-04-26,133142.4,0.027800000000000002,44.35,59.77,52.478333333333325,0,0,4,1,0,0
2012-04-27,130777.8,0.0632,43.19,56.1,49.285000000000004,0,0,4,1,0,0
2012-04-28,118269.49999999997,0.0,39.48,58.63,48.24583333333334,0,0,4,1,0,0
2012-04-29,114982.8,0.0,44.5,62.0,53.112916666666656,0,0,4,1,0,0
2012-04-30,131011.20000000001,0.0,44.18,58.96,51.77875,0,0,4,1,0,0
2012-05-01,134787.40000000002,0.4595,51.36,67.68,57.98333333333334,0,0,5,1,0,0
2012-05-02,133450.30000000002,0.055400000000000005,48.91,55.41,51.673749999999984,0,0,5,1,0,0
2012-05-03,133234.30000000002,0.292,49.06,57.68,53.74000000000001,0,0,5,1,0,0
2012-05-04,135401.3,0.1303,51.79,72.14,60.7125,0,0,5,1,0,0
2012-05-05,120785.69999999998,0.0,51.61,62.23,57.54666666666665,0,0,5,1,0,0
2012-05-06,115432.79999999999,0.0,46.7,63.26,57.48666666666667,0,0,5,1,0,0
2012-05-07,131694.49999999997,0.0069,53.12,63.2,56.98,0,0,5,1,0,0
2012-05-08,133668.40000000002,0.0249,52.64,64.79,58.60458333333333,0,0,5,1,0,0
2012-05-09,139305.69999999998,0.25889999999999996,56.68,67.65,63.283750000000005,0,0,5,1,0,0
2012-05-10,133704.99999999997,0.20689999999999997,53.34,62.76,58.107916666666654,0,0,5,1,0,0
2012-05-11,131333.4,0.0,50.49,68.49,58.86958333333333,0,0,5,1,0,0
2012-05-12,121028.0,0.0,48.03,76.72,65.35708333333334,0,0,5,1,0,0
2012-05-13,123618.6,0.0,57.33,79.21,70.86416666666668,0,0,5,1,0,0
2012-05-14,145555.4,0.0085,59.43,70.13,66.06083333333333,0,0,5,1,0,0
2012-05-15,142988.6,0.2327,57.73,64.15,62.65833333333334,0,0,5,1,0,0
2012-05-16,148470.59999999998,0.07919999999999999,61.11,77.06,67.94583333333334,0,0,5,1,0,0
2012-05-17,139811.09999999998,0.0,54.41,71.09,63.54999999999998,0,0,5,1,0,0
2012-05-18,137540.7,0.0,49.42,69.75,61.187083333333334,0,0,5,1,0,0
2012-05-19,124499.20000000001,0.0,50.36,76.86,64.0225,0,0,5,1,0,0
2012-05-20,123552.5,0.0,52.33,75.71,66.10458333333334,0,0,5,1,0,0
2012-05-21,142207.1,0.9408,56.82,62.88,60.047083333333326,0,0,5,1,0,0
2012-05-22,144037.9,0.2051,59.95,69.36,64.11333333333333,0,0,5,1,0,0
2012-05-23,150948.6,0.04,58.51,72.88,67.58041666666666,0,0,5,1,0,0
2012-05-24,148030.09999999998,0.4336,56.51,67.3,64.16416666666669,0,0,5,1,0,0
2012-05-25,146085.3,0.0,60.29,71.89,64.80166666666666,0,0,5,1,0,0
2012-05-26,142001.0,0.0178,61.54,83.6,72.55916666666668,0,0,5,1,0,0
2012-05-27,138486.29999999996,0.0845,63.89,80.54,72.53166666666668,0,0,5,1,0,0
2012-05-28,157438.0,0.0011,65.78,87.45,77.0475,0,0,5,1,0,0
2012-05-29,197353.50000000006,0.278,65.66,87.76,80.24249999999999,1,0,5,1,0,1
2012-05-30,179709.5,0.011200000000000002,65.56,75.56,71.72583333333333,0,0,5,1,0,0
2012-05-31,169553.90000000002,0.0,62.55,78.36,72.27791666666666,0,0,5,1,0,0
2012-06-01,153507.39999999997,0.0,57.7,72.76,65.49583333333332,0,0,6,2,0,0
2012-06-02,136361.3,0.4502,63.82,74.35,67.325,0,0,6,2,0,0
2012-06-03,128374.30000000002,0.0912,57.6,76.14,64.95041666666667,0,0,6,2,0,0
2012-06-04,140172.2,0.0953,53.07,63.84,58.98083333333333,0,0,6,2,1,0
2012-06-05,134791.50000000003,0.0069,52.08,63.04,57.79666666666666,0,0,6,2,1,0
2012-06-06,139683.30000000002,0.0069,54.94,70.22,62.39750000000001,0,0,6,2,0,0
2012-06-07,146310.3,0.0305,58.96,76.13,66.13208333333334,0,0,6,2,0,0
2012-06-08,152781.60000000003,0.0,55.77,80.4,70.60374999999999,0,0,6,2,0,0
2012-06-09,140726.19999999998,0.0,65.69,77.09,71.73166666666667,0,0,6,2,0,0
2012-06-10,147180.90000000002,0.0052,61.65,81.45,72.79083333333331,0,0,6,2,0,0
2012-06-11,159966.79999999996,0.0,58.91,76.4,69.06083333333332,0,0,6,2,0,0
2012-06-12,156112.89999999997,0.7122999999999999,64.38,70.69,67.07625,0,0,6,2,0,0
2012-06-13,153904.19999999998,0.4169,61.91,68.67,66.41416666666667,0,0,6,2,0,0
2012-06-14,153855.39999999997,0.0,58.21,75.43,68.10666666666667,0,0,6,2,0,0
2012-06-15,152750.00000000003,0.0,61.07,77.7,68.72041666666667,0,0,6,2,0,0
2012-06-16,135882.4,0.0,58.97,78.05,68.13958333333333,0,0,6,2,0,0
2012-06-17,126531.29999999999,0.0,59.1,69.73,64.11666666666666,0,0,6,2,0,0
2012-06-18,145336.80000000002,0.0,56.97,69.52,62.83041666666666,0,0,6,2,1,0
2012-06-19,155259.9,0.0,62.78,76.07,68.46791666666667,0,0,6,2,0,0
2012-06-20,196140.10000000006,0.0,66.08,92.97,82.16125000000001,1,0,6,2,0,0
2012-06-21,221264.9,0.0,75.33,93.39,86.91666666666667,1,0,6,2,0,1
2012-06-22,211555.00000000006,0.10260000000000001,70.98,88.98,79.86125000000001,0,0,6,2,0,0
2012-06-23,170947.8,0.0313,69.14,82.72,75.86208333333333,0,0,6,2,0,0
2012-06-24,159389.2,0.0,64.45,81.89,74.32041666666667,0,0,6,2,0,0
2012-06-25,173016.19999999998,0.36169999999999997,63.73,72.82,68.41375,0,0,6,2,0,0
2012-06-26,150111.9,0.0,58.58,72.0,65.75208333333335,0,0,6,2,1,0
2012-06-27,158061.30000000002,0.0,63.48,81.32,72.30416666666666,0,0,6,2,0,0
2012-06-28,178456.40000000002,0.0,66.91,87.83,78.50375000000001,0,0,6,2,0,0
2012-06-29,205125.2,0.3369,70.46,93.27,83.29333333333332,1,0,6,2,0,0
2012-06-30,193146.7,0.0,70.87,92.34,84.50791666666667,1,0,6,2,0,0
2012-07-01,189625.59999999998,0.0,70.21,93.13,82.62458333333335,1,0,7,2,0,0
2012-07-02,200660.3,0.0,69.93,86.65,79.5125,0,0,7,2,0,0
2012-07-03,197886.7,0.0,66.75,87.87,79.33375000000001,0,0,7,2,0,0
2012-07-04,187055.1,0.0558,71.48,91.4,82.31958333333333,1,0,7,2,0,0
2012-07-05,219976.69999999998,0.0,74.07,93.23,85.39,1,0,7,2,0,0
2012-07-06,209797.30000000002,0.0,69.99,90.19,80.85416666666669,1,0,7,2,0,0
2012-07-07,200774.80000000002,0.0,74.1,94.14,84.23416666666665,1,0,7,2,0,0
2012-07-08,189886.4,0.4358,72.59,89.04,80.01625,1,0,7,2,0,0
2012-07-09,196539.19999999995,0.0,67.4,83.2,77.45,0,0,7,2,0,0
2012-07-10,190576.6,0.0,67.19,84.12,76.19166666666668,0,0,7,2,0,0
2012-07-11,193969.8,0.0,67.95,83.7,76.22708333333334,0,0,7,2,0,0
2012-07-12,192658.1,0.0,63.58,87.13,76.89416666666666,0,0,7,2,0,0
2012-07-13,193267.19999999998,0.0,67.95,86.51,78.41666666666667,0,0,7,2,0,0
2012-07-14,174610.8,0.0011,70.95,82.71,78.42458333333333,0,0,7,2,0,0
2012-07-15,182427.5,0.28090000000000004,72.9,86.85,79.20333333333333,0,0,7,2,0,0
2012-07-16,210184.0,0.0069,71.26,89.23,80.31416666666667,1,0,7,2,0,0
2012-07-17,220089.6,0.0,72.83,93.95,84.94166666666666,1,0,7,2,0,0
2012-07-18,225857.5,1.1212,74.7,97.23,83.52791666666666,1,0,7,2,0,0
2012-07-19,190444.10000000003,0.0158,67.81,75.11,73.39625,0,0,7,2,0,0
2012-07-20,162998.00000000003,0.36669999999999997,62.64,72.55,66.42416666666666,0,0,7,2,1,0
2012-07-21,140060.70000000004,0.0,60.66,76.23,68.85333333333334,0,0,7,2,1,0
2012-07-22,147082.7,0.0,60.31,81.71,72.71708333333332,0,0,7,2,0,0
2012-07-23,189972.70000000004,0.08360000000000001,68.06,85.16,76.19499999999998,0,0,7,2,0,0
2012-07-24,205815.39999999997,0.0,72.36,90.1,81.44916666666666,1,0,7,2,0,0
2012-07-25,185731.90000000002,0.0,68.18,83.52,76.08833333333332,0,0,7,2,0,0
2012-07-26,197947.40000000002,0.5718,71.2,88.17,77.65166666666667,0,0,7,2,0,0
2012-07-27,202266.10000000003,0.0,71.66,86.24,78.70083333333332,0,0,7,2,0,0
2012-07-28,174787.7,0.1865,68.83,81.15,73.90958333333334,0,0,7,2,0,0
2012-07-29,157386.9,0.0231,68.88,78.57,72.52958333333332,0,0,7,2,0,0
2012-07-30,180892.7,0.0,65.97,79.02,72.92333333333332,0,0,7,2,0,0
2012-07-31,179312.59999999998,0.0,70.4,78.97,73.31291666666667,0,0,7,2,0,0
2012-08-01,182511.1,0.3118,70.3,76.76,72.74916666666667,0,0,8,2,0,0
2012-08-02,194839.69999999998,0.0138,69.33,86.23,75.06791666666666,0,0,8,2,0,0
2012-08-03,208632.30000000002,0.0,72.53,83.43,76.95833333333334,0,0,8,2,0,0
2012-08-04,192774.29999999993,0.0,74.04,82.88,77.11541666666666,0,0,8,2,0,0
2012-08-05,194071.09999999998,0.2835,73.83,82.21,77.75833333333333,0,0,8,2,0,0
2012-08-06,204452.3,0.40950000000000003,72.82,83.39,76.91458333333334,0,0,8,2,0,0
2012-08-07,188775.0,0.0,67.09,78.76,72.60374999999999,0,0,8,2,0,0
2012-08-08,200724.6,0.0,68.91,79.44,74.2325,0,0,8,2,0,0
2012-08-09,207991.10000000003,0.0,68.36,80.86,74.90416666666665,0,0,8,2,0,0
2012-08-10,201342.1,0.6988,71.45,79.87,75.04916666666668,0,0,8,2,0,0
2012-08-11,185064.99999999997,0.0207,73.69,83.17,76.67458333333333,0,0,8,2,0,0
2012-08-12,174443.30000000005,0.3573,73.27,79.53,75.8625,0,0,8,2,0,0
2012-08-13,190637.0,0.0,70.48,81.09,76.01249999999997,0,0,8,2,0,0
2012-08-14,189179.0,0.0171,71.5,79.58,75.69375,0,0,8,2,0,0
2012-08-15,189571.7,0.398,70.31,76.96,72.99125,0,0,8,2,0,0
2012-08-16,181543.59999999998,0.0069,68.15,80.56,74.25500000000001,0,0,8,2,0,0
2012-08-17,188960.9,0.0825,70.67,83.68,76.76708333333335,0,0,8,2,0,0
2012-08-18,154766.19999999995,0.5889000000000001,64.95,77.05,70.59958333333334,0,0,8,2,0,0
2012-08-19,139946.7,0.0,65.49,73.69,69.57958333333335,0,0,8,2,0,0
2012-08-20,165437.3,0.0,66.28,73.23,69.48791666666666,0,0,8,2,0,0
2012-08-21,169590.4,0.0,65.93,78.45,71.97541666666666,0,0,8,2,0,0
2012-08-22,175402.80000000002,0.0055,66.06,79.69,72.26208333333332,0,0,8,2,0,0
2012-08-23,179855.8,0.0,66.39,78.64,72.59791666666668,0,0,8,2,0,0
2012-08-24,182754.10000000003,0.0,68.47,80.12,74.15500000000002,0,0,8,2,0,0
2012-08-25,166513.5,0.0069,67.25,78.62,72.40666666666665,0,0,8,2,0,0
2012-08-26,156568.69999999998,0.0,64.68,76.68,70.30458333333334,0,0,8,2,0,0
2012-08-27,186577.09999999998,0.4571,63.44,80.51,72.25958333333334,0,0,8,2,0,0
2012-08-28,192558.7,0.16299999999999998,73.51,82.17,76.70541666666666,0,0,8,2,0,0
2012-08-29,172439.40000000002,0.0,64.28,74.77,70.90833333333332,0,0,8,2,0,0
2012-08-30,169792.20000000004,0.0,62.03,77.27,71.02125,0,0,8,2,0,0
2012-08-31,183761.30000000002,0.0,69.94,82.21,75.99833333333335,0,0,8,2,0,0
2012-09-01,175661.30000000002,0.0,68.71,79.61,75.24833333333333,0,0,9,3,0,0
2012-09-02,163902.09999999998,0.0,66.8,79.03,71.39708333333333,0,0,9,3,0,0
2012-09-03,160220.5,0.0,63.36,74.2,70.09166666666668,0,0,9,3,0,0
2012-09-04,188274.40000000002,0.12530000000000002,66.95,77.4,72.70791666666668,0,0,9,3,0,0
2012-09-05,196501.2,0.5817,70.55,78.57,75.10458333333334,0,0,9,3,0,0
2012-09-06,184310.6,0.0,66.54,74.53,70.72833333333334,0,0,9,3,0,0
2012-09-07,196606.6,0.0,67.62,80.11,74.30333333333331,0,0,9,3,0,0
2012-09-08,177010.2,0.4865,70.43,79.26,73.99916666666668,0,0,9,3,0,0
2012-09-09,147777.9,0.1581,60.77,70.71,67.80958333333332,0,0,9,3,0,0
2012-09-10,153324.9,0.0,59.22,69.19,64.56083333333332,0,0,9,3,0,0
2012-09-11,145917.80000000002,0.0,56.82,69.87,62.60833333333331,0,0,9,3,0,0
2012-09-12,154097.40000000002,0.0,57.79,73.96,66.22208333333333,0,0,9,3,0,0
2012-09-13,160312.2,0.0,63.64,74.58,68.47708333333333,0,0,9,3,0,0
2012-09-14,162820.90000000002,0.0,59.22,74.58,68.35208333333334,0,0,9,3,0,0
2012-09-15,136668.0,0.0159,63.44,71.2,67.65999999999998,0,0,9,3,0,0
2012-09-16,128908.90000000001,0.0,56.56,71.73,64.87833333333333,0,0,9,3,0,0
2012-09-17,148673.7,0.0,53.35,72.82,64.50208333333333,0,0,9,3,0,0
2012-09-18,163193.29999999996,1.3623999999999998,65.1,74.2,70.05874999999999,0,0,9,3,0,0
2012-09-19,148443.00000000003,0.323,60.28,70.96,66.26291666666665,0,0,9,3,0,0
2012-09-20,142309.80000000002,0.0,56.9,66.54,61.31,0,0,9,3,0,0
2012-09-21,144803.2,0.0,56.11,66.88,62.32250000000001,0,0,9,3,0,0
2012-09-22,134931.5,0.1965,61.5,71.93,65.69166666666665,0,0,9,3,0,0
2012-09-23,124877.99999999999,0.0031,58.11,70.14,64.54541666666668,0,0,9,3,0,0
2012-09-24,137330.8,0.0,55.28,65.87,60.25541666666666,0,0,9,3,0,0
2012-09-25,139355.9,0.0,49.91,70.87,62.63500000000002,0,0,9,3,0,0
2012-09-26,145681.40000000002,0.0149,64.0,73.12,68.02000000000001,0,0,9,3,0,0
2012-09-27,153602.3,0.0539,60.4,70.78,66.50208333333335,0,0,9,3,0,0
2012-09-28,153673.30000000002,1.7065,58.32,68.16,64.02375,0,0,9,3,0,0
2012-09-29,126469.90000000001,0.5156,58.43,65.11,62.13791666666666,0,0,9,3,0,0
2012-09-30,121413.49999999999,0.33210000000000006,56.97,64.4,60.527083333333316,0,0,9,3,0,0
2012-10-01,136715.19999999998,0.0,58.27,67.89,63.125833333333325,0,0,10,3,0,0
2012-10-02,142206.1,0.42360000000000003,61.87,69.3,64.21958333333332,0,0,10,3,0,0
2012-10-03,150920.6,0.1169,63.34,71.28,65.96916666666668,0,0,10,3,0,0
2012-10-04,157804.30000000002,0.0069,64.4,73.4,68.22541666666667,0,0,10,3,0,0
2012-10-05,153754.6,0.0,62.22,71.47,66.13416666666667,0,0,10,3,0,0
2012-10-06,133021.50000000006,0.055,59.27,73.57,66.15833333333335,0,0,10,3,0,0
2012-10-07,116906.50000000001,0.2157,50.07,59.09,54.17083333333334,0,0,10,3,0,0
2012-10-08,127504.20000000001,0.04229999999999999,47.34,55.0,52.25874999999999,0,0,10,3,1,0
2012-10-09,133609.1,0.14959999999999998,53.5,57.69,55.42416666666668,0,0,10,3,0,0
2012-10-10,135084.90000000002,0.21259999999999998,53.83,64.97,59.99333333333334,0,0,10,3,0,0
2012-10-11,132526.6,0.0,50.12,59.09,54.565416666666685,0,0,10,3,0,0
2012-10-12,132088.2,0.0,46.77,59.63,53.61249999999999,0,0,10,3,0,0
2012-10-13,119523.8,0.0,39.41,50.78,46.33125000000001,0,0,10,3,1,0
2012-10-14,118518.19999999997,0.0,51.43,67.42,60.593333333333334,0,0,10,3,0,0
2012-10-15,140296.30000000002,0.0785,62.23,70.44,65.01833333333335,0,0,10,3,0,0
2012-10-16,133844.30000000002,0.055,52.03,62.27,56.76125,0,0,10,3,0,0
2012-10-17,133356.8,0.0,45.33,58.0,51.65791666666667,0,0,10,3,0,0
2012-10-18,135369.30000000002,0.0,46.23,62.73,55.72791666666666,0,0,10,3,0,0
2012-10-19,141516.8,0.5139,59.98,66.11,63.77583333333333,0,0,10,3,0,0
2012-10-20,123702.70000000003,0.0618,59.25,66.41,62.78874999999999,0,0,10,3,0,0
2012-10-21,116869.90000000002,0.0,51.88,62.67,57.53499999999999,0,0,10,3,0,0
2012-10-22,134339.40000000002,0.0,54.11,65.16,59.08333333333332,0,0,10,3,0,0
2012-10-23,135325.10000000003,0.02,54.25,62.51,58.074999999999996,0,0,10,3,0,0
2012-10-24,136083.4,0.052300000000000006,54.59,58.64,56.54208333333332,0,0,10,3,0,0
2012-10-25,135666.69999999998,0.0,49.88,61.28,55.57833333333335,0,0,10,3,0,0
2012-10-26,136840.0,0.0,48.39,62.28,56.01458333333334,0,0,10,3,0,0
2012-10-27,122938.1,0.0,51.36,63.76,58.12624999999999,0,0,10,3,0,0
2012-10-28,118740.0,0.0,56.04,58.93,57.29999999999998,0,0,10,3,0,0
2012-10-29,112421.0,1.4172,54.93,63.06,59.00625,0,0,10,3,0,0
